,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
130,0.0,,JDKF,0.0,avrora,,
131,0.0,,JDKF,0.0,avrora,,
132,87.0,,JDKF,708.0,avrora,,
133,87.0,,JDKF,708.0,avrora,,
134,84.0,,JDKF,1585.0,avrora,,
135,84.0,,JDKF,1585.0,avrora,,
136,89.0,,JDKF,3259.0,avrora,,
137,89.0,,JDKF,3259.0,avrora,,
138,87.0,,JDKF,5042.0,avrora,,
139,87.0,,JDKF,5042.0,avrora,,
140,86.0,,JDKF,6800.0,avrora,,
141,86.0,,JDKF,6800.0,avrora,,
142,79.0,,JDKF,8515.0,avrora,,
143,0.0,,JDKF,0.0,avrora,,
144,0.0,,JDKF,0.0,avrora,,
145,84.0,,JDKF,683.0,avrora,,
146,84.0,,JDKF,683.0,avrora,,
147,84.0,,JDKF,1549.0,avrora,,
148,84.0,,JDKF,1549.0,avrora,,
149,83.0,,JDKF,3270.0,avrora,,
150,83.0,,JDKF,3270.0,avrora,,
151,82.0,,JDKF,4968.0,avrora,,
152,82.0,,JDKF,4968.0,avrora,,
153,92.0,,JDKF,6752.0,avrora,,
154,92.0,,JDKF,6752.0,avrora,,
155,88.0,,JDKF,8507.0,avrora,,
156,0.0,,JDKF,0.0,avrora,,
157,0.0,,JDKF,0.0,avrora,,
158,81.0,,JDKF,674.0,avrora,,
159,81.0,,JDKF,674.0,avrora,,
160,86.0,,JDKF,1516.0,avrora,,
161,86.0,,JDKF,1516.0,avrora,,
162,87.0,,JDKF,3155.0,avrora,,
163,87.0,,JDKF,3155.0,avrora,,
164,87.0,,JDKF,4799.0,avrora,,
165,87.0,,JDKF,4799.0,avrora,,
166,86.0,,JDKF,6405.0,avrora,,
167,86.0,,JDKF,6405.0,avrora,,
168,87.0,,JDKF,8060.0,avrora,,
169,0.0,,JDKF,0.0,avrora,,
170,0.0,,JDKF,0.0,avrora,,
171,80.0,,JDKF,727.0,avrora,,
172,80.0,,JDKF,727.0,avrora,,
173,85.0,,JDKF,1601.0,avrora,,
174,85.0,,JDKF,1601.0,avrora,,
175,101.0,,JDKF,3209.0,avrora,,
176,101.0,,JDKF,3209.0,avrora,,
177,130.0,,JDKF,4826.0,avrora,,
178,130.0,,JDKF,4826.0,avrora,,
179,155.0,,JDKF,6499.0,avrora,,
180,155.0,,JDKF,6499.0,avrora,,
181,149.0,,JDKF,8126.0,avrora,,
182,0.0,,JDKF,0.0,avrora,,
183,0.0,,JDKF,0.0,avrora,,
184,77.0,,JDKF,731.0,avrora,,
185,77.0,,JDKF,731.0,avrora,,
186,86.0,,JDKF,1605.0,avrora,,
187,86.0,,JDKF,1605.0,avrora,,
188,135.0,,JDKF,3243.0,avrora,,
189,135.0,,JDKF,3243.0,avrora,,
190,157.0,,JDKF,4905.0,avrora,,
191,157.0,,JDKF,4905.0,avrora,,
192,124.0,,JDKF,6719.0,avrora,,
193,124.0,,JDKF,6719.0,avrora,,
194,117.0,,JDKF,8526.0,avrora,,
195,0.0,,JDKF,0.0,avrora,,
196,0.0,,JDKF,0.0,avrora,,
197,91.0,,JDKF,696.0,avrora,,
198,91.0,,JDKF,696.0,avrora,,
199,85.0,,JDKF,1554.0,avrora,,
200,85.0,,JDKF,1554.0,avrora,,
201,82.0,,JDKF,3227.0,avrora,,
202,82.0,,JDKF,3227.0,avrora,,
203,86.0,,JDKF,4911.0,avrora,,
204,86.0,,JDKF,4911.0,avrora,,
205,88.0,,JDKF,6691.0,avrora,,
206,88.0,,JDKF,6691.0,avrora,,
207,91.0,,JDKF,8477.0,avrora,,
0,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
1,31.0,100.0,JDK0.5-1-1,695.0,avrora,100.0,100.0
2,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
3,38.0,100.0,JDK0.5-1-1,678.0,avrora,100.0,100.0
4,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
5,34.0,100.0,JDK0.5-1-1,689.0,avrora,100.0,100.0
6,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
7,34.0,100.0,JDK0.5-1-1,680.0,avrora,100.0,100.0
8,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
9,37.0,100.0,JDK0.5-1-1,516.0,avrora,100.0,100.0
10,0.0,0.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
11,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
12,33.0,100.0,JDK0.5-1-1,689.0,avrora,100.0,100.0
13,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
14,34.0,100.0,JDK0.5-1-1,702.0,avrora,100.0,100.0
15,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
16,34.0,100.0,JDK0.5-1-1,715.0,avrora,100.0,100.0
17,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
18,34.0,100.0,JDK0.5-1-1,668.0,avrora,100.0,100.0
19,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
20,33.0,100.0,JDK0.5-1-1,679.0,avrora,100.0,100.0
21,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
22,34.0,100.0,JDK0.5-1-1,695.0,avrora,100.0,100.0
23,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
24,41.0,100.0,JDK0.5-1-1,700.0,avrora,100.0,100.0
25,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
26,34.0,100.0,JDK0.5-1-1,699.0,avrora,100.0,100.0
27,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
28,32.0,100.0,JDK0.5-1-1,657.0,avrora,100.0,100.0
29,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
30,33.0,100.0,JDK0.5-1-1,693.0,avrora,100.0,100.0
31,0.0,100.0,JDK0.5-1-1,0.0,avrora,100.0,100.0
32,38.0,100.0,JDK0.5-1-1,802.0,avrora,100.0,100.0
0,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
1,33.0,100.0,JDK1.5-1-0.5,797.0,avrora,100.0,100.0
2,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
3,34.0,100.0,JDK1.5-1-0.5,796.0,avrora,100.0,100.0
4,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
5,42.0,100.0,JDK1.5-1-0.5,457.0,avrora,100.0,100.0
6,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
7,31.0,100.0,JDK1.5-1-0.5,851.0,avrora,100.0,100.0
8,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
9,38.0,100.0,JDK1.5-1-0.5,809.0,avrora,100.0,100.0
10,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
11,33.0,100.0,JDK1.5-1-0.5,687.0,avrora,100.0,100.0
12,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
13,32.0,100.0,JDK1.5-1-0.5,790.0,avrora,100.0,100.0
14,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
15,32.0,100.0,JDK1.5-1-0.5,848.0,avrora,100.0,100.0
16,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
17,36.0,100.0,JDK1.5-1-0.5,659.0,avrora,100.0,100.0
18,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
19,32.0,100.0,JDK1.5-1-0.5,810.0,avrora,100.0,100.0
20,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
21,41.0,100.0,JDK1.5-1-0.5,823.0,avrora,100.0,100.0
22,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
23,34.0,100.0,JDK1.5-1-0.5,804.0,avrora,100.0,100.0
24,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
25,34.0,100.0,JDK1.5-1-0.5,821.0,avrora,100.0,100.0
26,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
27,34.0,100.0,JDK1.5-1-0.5,893.0,avrora,100.0,100.0
28,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
29,35.0,100.0,JDK1.5-1-0.5,788.0,avrora,100.0,100.0
30,0.0,0.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
31,0.0,100.0,JDK1.5-1-0.5,0.0,avrora,100.0,100.0
32,34.0,100.0,JDK1.5-1-0.5,888.0,avrora,100.0,100.0
0,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
1,41.0,100.0,JDK0.5-0.5-1,12628.0,avrora,100.0,100.0
2,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
3,33.0,100.0,JDK0.5-0.5-1,16809.0,avrora,100.0,100.0
4,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
5,96.0,100.0,JDK0.5-0.5-1,11508.0,avrora,100.0,100.0
6,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
7,34.0,100.0,JDK0.5-0.5-1,12923.0,avrora,100.0,100.0
8,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
9,30.0,100.0,JDK0.5-0.5-1,11869.0,avrora,100.0,100.0
10,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
11,40.0,100.0,JDK0.5-0.5-1,14748.0,avrora,100.0,100.0
12,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
13,78.0,100.0,JDK0.5-0.5-1,15978.0,avrora,100.0,100.0
14,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
15,36.0,100.0,JDK0.5-0.5-1,10383.0,avrora,100.0,100.0
16,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
17,34.0,100.0,JDK0.5-0.5-1,15985.0,avrora,100.0,100.0
18,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
19,32.0,100.0,JDK0.5-0.5-1,11120.0,avrora,100.0,100.0
20,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
21,33.0,100.0,JDK0.5-0.5-1,11812.0,avrora,100.0,100.0
22,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
23,33.0,100.0,JDK0.5-0.5-1,13719.0,avrora,100.0,100.0
24,0.0,0.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
25,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
26,45.0,100.0,JDK0.5-0.5-1,11048.0,avrora,100.0,100.0
27,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
28,41.0,100.0,JDK0.5-0.5-1,16563.0,avrora,100.0,100.0
29,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
30,32.0,100.0,JDK0.5-0.5-1,12121.0,avrora,100.0,100.0
31,0.0,100.0,JDK0.5-0.5-1,0.0,avrora,100.0,100.0
32,40.0,100.0,JDK0.5-0.5-1,12922.0,avrora,100.0,100.0
0,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
1,36.0,100.0,JDK1.5-1-1,835.0,avrora,100.0,100.0
2,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
3,31.0,100.0,JDK1.5-1-1,790.0,avrora,100.0,100.0
4,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
5,36.0,100.0,JDK1.5-1-1,815.0,avrora,100.0,100.0
6,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
7,36.0,100.0,JDK1.5-1-1,792.0,avrora,100.0,100.0
8,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
9,28.0,100.0,JDK1.5-1-1,787.0,avrora,100.0,100.0
10,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
11,42.0,100.0,JDK1.5-1-1,849.0,avrora,100.0,100.0
12,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
13,31.0,100.0,JDK1.5-1-1,832.0,avrora,100.0,100.0
14,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
15,34.0,100.0,JDK1.5-1-1,791.0,avrora,100.0,100.0
16,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
17,35.0,100.0,JDK1.5-1-1,802.0,avrora,100.0,100.0
18,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
19,32.0,100.0,JDK1.5-1-1,816.0,avrora,100.0,100.0
20,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
21,37.0,100.0,JDK1.5-1-1,795.0,avrora,100.0,100.0
22,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
23,37.0,100.0,JDK1.5-1-1,514.0,avrora,100.0,100.0
24,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
25,33.0,100.0,JDK1.5-1-1,817.0,avrora,100.0,100.0
26,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
27,34.0,100.0,JDK1.5-1-1,790.0,avrora,100.0,100.0
28,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
29,39.0,100.0,JDK1.5-1-1,801.0,avrora,100.0,100.0
30,0.0,0.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
31,0.0,100.0,JDK1.5-1-1,0.0,avrora,100.0,100.0
32,32.0,100.0,JDK1.5-1-1,1008.0,avrora,100.0,100.0
0,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
1,34.0,100.0,JDK1.5-1-1.5,11634.0,avrora,100.0,100.0
2,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
3,32.0,100.0,JDK1.5-1-1.5,10773.0,avrora,100.0,100.0
4,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
5,35.0,100.0,JDK1.5-1-1.5,11253.0,avrora,100.0,100.0
6,0.0,0.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
7,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
8,35.0,100.0,JDK1.5-1-1.5,11653.0,avrora,100.0,100.0
9,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
10,36.0,100.0,JDK1.5-1-1.5,15048.0,avrora,100.0,100.0
11,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
12,34.0,100.0,JDK1.5-1-1.5,11360.0,avrora,100.0,100.0
13,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
14,43.0,100.0,JDK1.5-1-1.5,9777.0,avrora,100.0,100.0
15,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
16,39.0,100.0,JDK1.5-1-1.5,11703.0,avrora,100.0,100.0
17,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
18,34.0,100.0,JDK1.5-1-1.5,10991.0,avrora,100.0,100.0
19,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
20,34.0,100.0,JDK1.5-1-1.5,9824.0,avrora,100.0,100.0
21,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
22,34.0,100.0,JDK1.5-1-1.5,12053.0,avrora,100.0,100.0
23,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
24,32.0,100.0,JDK1.5-1-1.5,11125.0,avrora,100.0,100.0
25,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
26,36.0,100.0,JDK1.5-1-1.5,9816.0,avrora,100.0,100.0
27,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
28,32.0,100.0,JDK1.5-1-1.5,10458.0,avrora,100.0,100.0
29,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
30,32.0,100.0,JDK1.5-1-1.5,11267.0,avrora,100.0,100.0
31,0.0,100.0,JDK1.5-1-1.5,0.0,avrora,100.0,100.0
32,33.0,100.0,JDK1.5-1-1.5,11326.0,avrora,100.0,100.0
0,0.0,100.0,JDKE,7918.0,avrora,100.0,100.0
1,81.0,100.0,JDKE,0.0,avrora,100.0,100.0
2,86.0,100.0,JDKE,760.0,avrora,100.0,100.0
3,84.0,100.0,JDKE,1665.0,avrora,100.0,100.0
4,83.0,100.0,JDKE,3372.0,avrora,100.0,100.0
5,89.0,100.0,JDKE,5084.0,avrora,100.0,100.0
6,87.0,100.0,JDKE,6708.0,avrora,100.0,100.0
7,0.0,100.0,JDKE,,avrora,0.0,0.0
8,0.0,100.0,JDKE,0.0,avrora,100.0,100.0
9,71.0,100.0,JDKE,0.0,avrora,100.0,100.0
10,81.0,100.0,JDKE,766.0,avrora,100.0,100.0
11,84.0,100.0,JDKE,1819.0,avrora,100.0,100.0
12,90.0,100.0,JDKE,3633.0,avrora,100.0,100.0
13,86.0,100.0,JDKE,5136.0,avrora,100.0,100.0
14,87.0,100.0,JDKE,6644.0,avrora,100.0,100.0
15,0.0,100.0,JDKE,8331.0,avrora,100.0,100.0
16,88.0,100.0,JDKE,0.0,avrora,100.0,100.0
17,86.0,100.0,JDKE,766.0,avrora,100.0,100.0
18,86.0,100.0,JDKE,1757.0,avrora,100.0,100.0
19,84.0,100.0,JDKE,3693.0,avrora,100.0,100.0
20,86.0,100.0,JDKE,5656.0,avrora,100.0,100.0
21,86.0,100.0,JDKE,7414.0,avrora,100.0,100.0
22,0.0,100.0,JDKE,8783.0,avrora,100.0,100.0
23,91.0,100.0,JDKE,0.0,avrora,100.0,100.0
24,83.0,100.0,JDKE,747.0,avrora,100.0,100.0
25,87.0,100.0,JDKE,1736.0,avrora,100.0,100.0
26,84.0,100.0,JDKE,3563.0,avrora,100.0,100.0
27,82.0,100.0,JDKE,5137.0,avrora,100.0,100.0
28,0.0,100.0,JDKE,8795.0,avrora,100.0,100.0
29,82.0,100.0,JDKE,0.0,avrora,100.0,100.0
30,89.0,100.0,JDKE,962.0,avrora,100.0,100.0
31,120.0,100.0,JDKE,1870.0,avrora,100.0,100.0
32,150.0,100.0,JDKE,3694.0,avrora,100.0,100.0
33,154.0,100.0,JDKE,5418.0,avrora,100.0,100.0
34,137.0,100.0,JDKE,7107.0,avrora,100.0,100.0
35,0.0,100.0,JDKE,8763.0,avrora,100.0,100.0
36,86.0,100.0,JDKE,0.0,avrora,100.0,100.0
37,80.0,100.0,JDKE,766.0,avrora,100.0,100.0
38,82.0,100.0,JDKE,1726.0,avrora,100.0,100.0
39,83.0,100.0,JDKE,3588.0,avrora,100.0,100.0
40,89.0,100.0,JDKE,5399.0,avrora,100.0,100.0
41,87.0,100.0,JDKE,7138.0,avrora,100.0,100.0
42,0.0,100.0,JDKE,6797.0,avrora,100.0,100.0
43,83.0,100.0,JDKE,0.0,avrora,100.0,100.0
44,87.0,100.0,JDKE,1018.0,avrora,100.0,100.0
45,73.0,100.0,JDKE,1893.0,avrora,100.0,100.0
46,80.0,100.0,JDKE,3606.0,avrora,100.0,100.0
47,78.0,100.0,JDKE,5305.0,avrora,100.0,100.0
48,87.0,100.0,JDKE,6868.0,avrora,100.0,100.0
